associado_id,Frequency,Monetary,Recency,r_quartile,f_quartile,m_quartile,RFMScore,categoria
3633,4,141.68,17,2,2,3,223,Proximo Fiel Limitado
2661,4,136.14,53,3,2,3,323,Distante Fiel Limitado
74304,4,462.21000000000004,16,2,2,2,222,Destaque
34807,4,442.9,3,1,2,2,122,Destaque
15927,4,1043.8000000000002,81,4,2,1,421,Distante Fiel Valioso
32611,4,510.04,20,2,2,1,221,Destaque
68004,4,252.56,20,2,2,2,222,Destaque
3949,4,272.74,25,3,2,2,322,Distante Fiel Valioso
59387,4,52.09,4,1,2,3,123,Proximo Fiel Limitado
18541,4,142.31,63,4,2,3,423,Distante Fiel Limitado
55293,4,2532.71,17,2,2,1,221,Destaque
75841,4,260.082,35,3,2,2,322,Distante Fiel Valioso
4999,4,128.06,26,3,2,3,323,Distante Fiel Limitado
65553,4,1804.29,4,1,2,1,121,Destaque
92188,4,135.98000000000002,8,2,2,3,223,Proximo Fiel Limitado
45095,4,72.27199999999999,9,2,2,3,223,Proximo Fiel Limitado
68674,4,234.626,21,2,2,2,222,Destaque
51834,4,165.17700000000002,4,1,2,2,122,Destaque
51240,4,401.04499999999996,10,2,2,2,222,Destaque
12651,4,99.31,11,2,2,3,223,Proximo Fiel Limitado
12675,4,167.13,34,3,2,2,322,Distante Fiel Valioso
46562,4,349.17999999999995,25,3,2,2,322,Distante Fiel Valioso
25199,4,398.46000000000004,78,4,2,2,422,Distante Fiel Valioso
63858,4,30.64,10,2,2,4,224,Proximo Fiel Limitado
53623,4,309.33000000000004,35,3,2,2,322,Distante Fiel Valioso
23611,4,2113.9500000000003,19,2,2,1,221,Destaque
31339,4,146.55,9,2,2,3,223,Proximo Fiel Limitado
3460,4,431.2,55,3,2,2,322,Distante Fiel Valioso
63098,4,493.494,20,2,2,2,222,Destaque
13699,4,963.5500000000002,21,2,2,1,221,Destaque
53375,4,982.8,16,2,2,1,221,Destaque
23399,4,1316.834,47,3,2,1,321,Distante Fiel Valioso
69510,4,269.19,4,1,2,2,122,Destaque
45606,4,243.97,14,2,2,2,222,Destaque
8756,4,136.39,61,4,2,3,423,Distante Fiel Limitado
20591,4,1084.63,52,3,2,1,321,Distante Fiel Valioso
81856,4,333.98,5,1,2,2,122,Destaque
4974,4,477.35,98,4,2,2,422,Distante Fiel Valioso
4199,4,104.19,51,3,2,3,323,Distante Fiel Limitado
19001,4,205.45,5,1,2,2,122,Destaque
75840,4,62.739999999999995,3,1,2,3,123,Proximo Fiel Limitado
59000,4,921.2360000000001,72,4,2,1,421,Distante Fiel Valioso
15859,4,352.76800000000003,12,2,2,2,222,Destaque
20077,4,152.98999999999998,46,3,2,2,322,Distante Fiel Valioso
93213,4,602.62,3,1,2,1,121,Destaque
85317,4,272.43,1,1,2,2,122,Destaque
64410,4,111.06,15,2,2,3,223,Proximo Fiel Limitado
3685,4,60.818,119,4,2,3,423,Distante Fiel Limitado
77129,4,226.13,10,2,2,2,222,Destaque
46118,4,102.27,38,3,2,3,323,Distante Fiel Limitado
11873,4,167.14,22,2,2,2,222,Destaque
66892,4,314.02,14,2,2,2,222,Destaque
43920,4,135.56,9,2,2,3,223,Proximo Fiel Limitado
75328,4,595.7,37,3,2,1,321,Distante Fiel Valioso
52265,4,332.52,26,3,2,2,322,Distante Fiel Valioso
72151,4,2114.6,46,3,2,1,321,Distante Fiel Valioso
25663,4,845.39,59,4,2,1,421,Distante Fiel Valioso
60483,4,37.045,31,3,2,4,324,Distante Fiel Limitado
33682,4,105.72999999999999,33,3,2,3,323,Distante Fiel Limitado
6513,4,286.84000000000003,39,3,2,2,322,Distante Fiel Valioso
72577,4,118.69000000000001,4,1,2,3,123,Proximo Fiel Limitado
20872,4,1493.2,14,2,2,1,221,Destaque
31319,4,233.42999999999998,44,3,2,2,322,Distante Fiel Valioso
29270,4,213.26,69,4,2,2,422,Distante Fiel Valioso
27221,4,168.42000000000002,61,4,2,2,422,Distante Fiel Valioso
50223,4,198.373,76,4,2,2,422,Distante Fiel Valioso
70097,4,126.42,17,2,2,3,223,Proximo Fiel Limitado
40484,4,1431.8269999999998,3,1,2,1,121,Destaque
85928,4,74.67,8,2,2,3,223,Proximo Fiel Limitado
65064,4,53.14,29,3,2,3,323,Distante Fiel Limitado
58923,4,142.26,56,3,2,3,323,Distante Fiel Limitado
54829,4,445.87,11,2,2,2,222,Destaque
45924,4,284.17,32,3,2,2,322,Distante Fiel Valioso
54120,4,53.879999999999995,6,1,2,3,123,Proximo Fiel Limitado
67489,4,107.38,31,3,2,3,323,Distante Fiel Limitado
52075,4,764.1300000000001,16,2,2,1,221,Destaque
882,4,92.33,115,4,2,3,423,Distante Fiel Limitado
55363,4,360.93,30,3,2,2,322,Distante Fiel Valioso
52782,4,190.06,48,3,2,2,322,Distante Fiel Valioso
61340,4,19.48,22,2,2,4,224,Proximo Fiel Limitado
28250,4,279.63,50,3,2,2,322,Distante Fiel Valioso
61431,4,276.412,3,1,2,2,122,Destaque
15952,4,393.29999999999995,118,4,2,2,422,Distante Fiel Valioso
28218,4,120.86,79,4,2,3,423,Distante Fiel Limitado
24124,4,261.67,1,1,2,2,122,Destaque
40850,4,62.671,43,3,2,3,323,Distante Fiel Limitado
21053,4,83.73,3,1,2,3,123,Proximo Fiel Limitado
14896,4,587.35,33,3,2,1,321,Distante Fiel Valioso
64583,4,88.77000000000001,5,1,2,3,123,Proximo Fiel Limitado
8285,4,307.71,19,2,2,2,222,Destaque
17890,4,444.064,43,3,2,2,322,Distante Fiel Valioso
32229,4,42.309999999999995,70,4,2,4,424,Distante Fiel Limitado
60484,4,142.16,49,3,2,3,323,Distante Fiel Limitado
46018,4,212.44000000000003,61,4,2,2,422,Distante Fiel Valioso
19832,4,85.67,50,3,2,3,323,Distante Fiel Limitado
54339,4,58.35,66,4,2,3,423,Distante Fiel Limitado
78463,4,395.53,38,3,2,2,322,Distante Fiel Valioso
88690,4,340.20799999999997,3,1,2,2,122,Destaque
8797,4,881.15,100,4,2,1,421,Distante Fiel Valioso
21384,4,765.21,3,1,2,1,121,Destaque
79703,4,127.13999999999999,12,2,2,3,223,Proximo Fiel Limitado
59972,4,576.39,8,2,2,1,221,Destaque
30776,4,140.54999999999998,35,3,2,3,323,Distante Fiel Limitado
42060,4,195.82,51,3,2,2,322,Distante Fiel Valioso
20541,4,215.15,48,3,2,2,322,Distante Fiel Valioso
26708,4,1085.88,11,2,2,1,221,Destaque
55147,4,2078.96,4,1,2,1,121,Destaque
16447,4,143.69,52,3,2,3,323,Distante Fiel Limitado
53315,4,136.38,17,2,2,3,223,Proximo Fiel Limitado
44543,4,288.47,14,2,2,2,222,Destaque
26196,4,262.26,0,1,2,2,122,Destaque
20049,4,325.677,4,1,2,2,122,Destaque
43554,4,253.89999999999998,38,3,2,2,322,Distante Fiel Valioso
47461,4,99.07000000000001,30,3,2,3,323,Distante Fiel Limitado
43367,4,491.036,44,3,2,2,322,Distante Fiel Valioso
44109,4,1002.0260000000002,39,3,2,1,321,Distante Fiel Valioso
50255,4,356.94,42,3,2,2,322,Distante Fiel Valioso
62828,4,168.46999999999997,14,2,2,2,222,Destaque
16991,4,157.398,65,4,2,2,422,Distante Fiel Valioso
81010,4,107.96000000000001,12,2,2,3,223,Proximo Fiel Limitado
18810,4,262.90700000000004,3,1,2,2,122,Destaque
62024,4,112.065,5,1,2,3,123,Proximo Fiel Limitado
52715,4,362.354,15,2,2,2,222,Destaque
35682,4,1803.3600000000001,99,4,2,1,421,Distante Fiel Valioso
85628,4,299.18,6,1,2,2,122,Destaque
93816,4,592.71,3,1,2,1,121,Destaque
81522,4,106.14,4,1,2,3,123,Proximo Fiel Limitado
49185,4,364.19,16,2,2,2,222,Destaque
54257,4,186.382,72,4,2,2,422,Distante Fiel Valioso
42561,4,63.61,4,1,2,3,123,Proximo Fiel Limitado
83069,4,88.26999999999998,5,1,2,3,123,Proximo Fiel Limitado
78963,4,122.67,10,2,2,3,223,Proximo Fiel Limitado
66899,4,166.54,4,1,2,2,122,Destaque
26164,4,256.33000000000004,33,3,2,2,322,Distante Fiel Valioso
85442,4,268.48,0,1,2,2,122,Destaque
17402,4,156.48000000000002,87,4,2,2,422,Distante Fiel Valioso
72098,4,404.22999999999996,35,3,2,2,322,Distante Fiel Valioso
48484,4,52.099999999999994,35,3,2,3,323,Distante Fiel Limitado
93716,4,362.98,3,1,2,2,122,Destaque
15732,4,122.85,55,3,2,3,323,Distante Fiel Limitado
13685,4,230.45999999999998,81,4,2,2,422,Distante Fiel Valioso
11638,4,44.53,10,2,2,4,224,Proximo Fiel Limitado
23928,4,773.29,43,3,2,1,321,Distante Fiel Valioso
53839,4,109.13000000000001,75,4,2,3,423,Distante Fiel Limitado
34229,4,142.81,18,2,2,3,223,Proximo Fiel Limitado
75215,4,143.10000000000002,11,2,2,3,223,Proximo Fiel Limitado
82558,4,362.94000000000005,14,2,2,2,222,Destaque
4465,4,262.56,49,3,2,2,322,Distante Fiel Valioso
32808,4,179.93,56,3,2,2,322,Distante Fiel Valioso
39979,4,244.0,1,1,2,2,122,Destaque
59978,4,1147.845,11,2,2,1,221,Destaque
22579,4,64.67,23,2,2,3,223,Proximo Fiel Limitado
45633,4,206.551,62,4,2,2,422,Distante Fiel Valioso
32125,4,2387.8100000000004,46,3,2,1,321,Distante Fiel Valioso
64039,4,95.26,3,1,2,3,123,Proximo Fiel Limitado
88188,4,43.94,5,1,2,4,124,Proximo Fiel Limitado
49125,4,99.38,50,3,2,3,323,Distante Fiel Limitado
73553,4,57.23,13,2,2,3,223,Proximo Fiel Limitado
28761,4,54.123999999999995,38,3,2,3,323,Distante Fiel Limitado
18993,4,1173.86,60,4,2,1,421,Distante Fiel Valioso
66584,4,95.88000000000001,22,2,2,3,223,Proximo Fiel Limitado
60453,4,197.06,54,3,2,2,322,Distante Fiel Valioso
89725,4,252.00000000000003,17,2,2,2,222,Destaque
64414,4,287.27,38,3,2,2,322,Distante Fiel Valioso
77427,4,171.76,31,3,2,2,322,Distante Fiel Valioso
57847,4,223.11,21,2,2,2,222,Destaque
32345,4,173.49,59,4,2,2,422,Distante Fiel Valioso
26110,4,46.92,11,2,2,3,223,Proximo Fiel Limitado
89619,4,1301.28,0,1,2,1,121,Destaque
60965,4,520.14,60,4,2,1,421,Distante Fiel Valioso
89002,4,96.84,4,1,2,3,123,Proximo Fiel Limitado
48705,4,21.39,7,2,2,4,224,Proximo Fiel Limitado
76708,4,129.83,7,2,2,3,223,Proximo Fiel Limitado
13392,4,236.89,7,2,2,2,222,Destaque
38442,4,145.78000000000003,39,3,2,3,323,Distante Fiel Limitado
51562,4,392.47,17,2,2,2,222,Destaque
60780,4,195.29000000000002,3,1,2,2,122,Destaque
25685,4,443.53000000000003,4,1,2,2,122,Destaque
36791,4,437.55,7,2,2,2,222,Destaque
38243,4,280.423,3,1,2,2,122,Destaque
37455,4,116.92200000000001,5,1,2,3,123,Proximo Fiel Limitado
33357,4,168.07,101,4,2,2,422,Distante Fiel Valioso
72065,4,779.4,20,2,2,1,221,Destaque
40828,4,262.08000000000004,36,3,2,2,322,Distante Fiel Valioso
62019,4,172.7,21,2,2,2,222,Destaque
69759,4,369.49,17,2,2,2,222,Destaque
77947,4,522.918,4,1,2,1,121,Destaque
20567,4,948.21,40,3,2,1,321,Distante Fiel Valioso
84313,4,80.66,0,1,2,3,123,Proximo Fiel Limitado
51268,4,191.37,10,2,2,2,222,Destaque
87070,4,233.24,5,1,2,2,122,Destaque
44065,4,164.91000000000003,31,3,2,2,322,Distante Fiel Valioso
50756,4,643.845,0,1,2,1,121,Destaque
52671,4,294.84999999999997,6,1,2,2,122,Destaque
50622,4,525.38,13,2,2,1,221,Destaque
58944,4,74.96000000000001,49,3,2,3,323,Distante Fiel Limitado
35877,4,472.97,53,3,2,2,322,Distante Fiel Valioso
23639,4,173.93,58,3,2,2,322,Distante Fiel Valioso
55283,4,260.829,29,3,2,2,322,Distante Fiel Valioso
21385,4,246.23,3,1,2,2,122,Destaque
37966,4,47.769999999999996,16,2,2,3,223,Proximo Fiel Limitado
23432,4,155.39999999999998,72,4,2,2,422,Distante Fiel Valioso
9264,4,100.61,13,2,2,3,223,Proximo Fiel Limitado
56391,4,248.01999999999998,24,2,2,2,222,Destaque
82314,4,329.46999999999997,5,1,2,2,122,Destaque
38438,4,177.51,2,1,2,2,122,Destaque
95070,4,110.71199999999999,2,1,2,3,123,Proximo Fiel Limitado
23126,4,257.31,74,4,2,2,422,Distante Fiel Valioso
50673,4,138.43,3,1,2,3,123,Proximo Fiel Limitado
84596,4,307.19,18,2,2,2,222,Destaque
69244,4,116.9,33,3,2,3,323,Distante Fiel Limitado
1923,4,126.97,12,2,2,3,223,Proximo Fiel Limitado
93506,4,523.97,17,2,2,1,221,Destaque
58357,4,1198.505,12,2,2,1,221,Destaque
51783,4,1051.1000000000001,15,2,2,1,221,Destaque
76241,4,58.29,5,1,2,3,123,Proximo Fiel Limitado
40885,4,71.72,33,3,2,3,323,Distante Fiel Limitado
32764,4,64.61,39,3,2,3,323,Distante Fiel Limitado
17767,4,147.81,82,4,2,3,423,Distante Fiel Limitado
73342,4,236.2,27,3,2,2,322,Distante Fiel Valioso
47024,4,1575.728,5,1,2,1,121,Destaque
56692,4,759.25,46,3,2,1,321,Distante Fiel Valioso
50551,4,674.44,24,2,2,1,221,Destaque
81530,4,1104.96,5,1,2,1,121,Destaque
86647,4,158.75,19,2,2,2,222,Destaque
30291,4,350.75,19,2,2,2,222,Destaque
32338,4,255.48199999999997,54,3,2,2,322,Distante Fiel Valioso
89924,4,102.95,23,2,2,3,223,Proximo Fiel Limitado
81736,4,635.06,7,2,2,1,221,Destaque
46667,4,117.65,44,3,2,3,323,Distante Fiel Limitado
15450,4,200.42999999999998,72,4,2,2,422,Distante Fiel Valioso
26681,4,348.74,23,2,2,2,222,Destaque
22591,4,216.646,9,2,2,2,222,Destaque
5611,4,181.86999999999998,52,3,2,2,322,Distante Fiel Valioso
57896,4,513.04,43,3,2,1,321,Distante Fiel Valioso
74361,4,187.19,38,3,2,2,322,Distante Fiel Valioso
74663,4,176.45,0,1,2,2,122,Destaque
33356,4,349.74,6,1,2,2,122,Destaque
28217,4,263.27,1,1,2,2,122,Destaque
69586,4,466.79999999999995,24,2,2,2,222,Destaque
50242,4,64.55,21,2,2,3,223,Proximo Fiel Limitado
32843,4,152.42000000000002,21,2,2,2,222,Destaque
75390,4,277.66999999999996,24,2,2,2,222,Destaque
6197,4,227.00799999999998,126,4,2,2,422,Distante Fiel Valioso
22953,4,357.37,49,3,2,2,322,Distante Fiel Valioso
26198,4,440.96,10,2,2,2,222,Destaque
60398,4,30.369999999999997,14,2,2,4,224,Proximo Fiel Limitado
37412,4,351.14,69,4,2,2,422,Distante Fiel Valioso
29100,4,81.62,13,2,2,3,223,Proximo Fiel Limitado
78796,4,165.07,4,1,2,2,122,Destaque
25686,4,144.85999999999999,8,2,2,3,223,Proximo Fiel Limitado
52159,4,226.687,38,3,2,2,322,Distante Fiel Valioso
22906,4,315.96000000000004,2,1,2,2,122,Destaque
74581,4,489.21000000000004,3,1,2,2,122,Destaque
10291,4,61.330000000000005,78,4,2,3,423,Distante Fiel Limitado
10335,4,384.73,83,4,2,2,422,Distante Fiel Valioso
64366,4,83.89000000000001,6,1,2,3,123,Proximo Fiel Limitado
7026,4,84.11,92,4,2,3,423,Distante Fiel Limitado
20560,4,353.9549999999999,4,1,2,2,122,Destaque
53312,4,422.02,21,2,2,2,222,Destaque
23418,4,207.38,32,3,2,2,322,Distante Fiel Valioso
87580,4,107.76,17,2,2,3,223,Proximo Fiel Limitado
67193,4,145.44000000000003,3,1,2,3,123,Proximo Fiel Limitado
24146,4,721.9100000000001,50,3,2,1,321,Distante Fiel Valioso
75093,4,335.58,24,2,2,2,222,Destaque
40485,4,113.82,24,2,2,3,223,Proximo Fiel Limitado
56898,4,360.99,4,1,2,2,122,Destaque
18514,4,488.12,69,4,2,2,422,Distante Fiel Valioso
26710,4,158.471,75,4,2,2,422,Distante Fiel Valioso
47103,4,277.5,40,3,2,2,322,Distante Fiel Valioso
5490,4,211.43,93,4,2,2,422,Distante Fiel Valioso
30803,4,316.32,2,1,2,2,122,Destaque
75391,4,115.81,30,3,2,3,323,Distante Fiel Limitado
26199,4,152.05,5,1,2,2,122,Destaque
34144,4,225.7,28,3,2,2,322,Distante Fiel Valioso
45461,4,443.13,73,4,2,2,422,Distante Fiel Valioso
86559,4,255.92000000000002,0,1,2,2,122,Destaque
13405,4,98.11,5,1,2,3,123,Proximo Fiel Limitado
15860,4,280.62,7,2,2,2,222,Destaque
8583,4,98.6,9,2,2,3,223,Proximo Fiel Limitado
19538,4,394.99,32,3,2,2,322,Distante Fiel Valioso
12851,4,55.06,55,3,2,3,323,Distante Fiel Limitado
23009,4,356.27000000000004,0,1,2,2,122,Destaque
58439,4,525.4060000000001,63,4,2,1,421,Distante Fiel Valioso
86129,4,146.25,3,1,2,3,123,Proximo Fiel Limitado
19833,4,34.19,32,3,2,4,324,Distante Fiel Limitado
60910,4,27.5,13,2,2,4,224,Proximo Fiel Limitado
28075,4,740.5500000000001,46,3,2,1,321,Distante Fiel Valioso
32127,4,488.0,64,4,2,2,422,Distante Fiel Valioso
40486,4,164.01,4,1,2,2,122,Destaque
14757,4,141.14000000000001,57,3,2,3,323,Distante Fiel Limitado
40803,4,384.98,49,3,2,2,322,Distante Fiel Valioso
51778,4,265.7,10,2,2,2,222,Destaque
73855,4,281.485,26,3,2,2,322,Distante Fiel Valioso
81364,4,433.74499999999995,18,2,2,2,222,Destaque
88093,4,99.2,20,2,2,3,223,Proximo Fiel Limitado
81950,4,70.75,6,1,2,3,123,Proximo Fiel Limitado
21329,4,73.96,17,2,2,3,223,Proximo Fiel Limitado
62051,4,585.42,5,1,2,1,121,Destaque
70753,4,1599.674,35,3,2,1,321,Distante Fiel Valioso
19600,4,47.18000000000001,90,4,2,3,423,Distante Fiel Limitado
51893,4,430.34,73,4,2,2,422,Distante Fiel Valioso
38856,4,390.11,61,4,2,2,422,Distante Fiel Valioso
64646,4,1512.2199999999998,12,2,2,1,221,Destaque
47052,4,122.25999999999998,67,4,2,3,423,Distante Fiel Limitado
78390,4,233.42,34,3,2,2,322,Distante Fiel Valioso
68280,4,297.89,5,1,2,2,122,Destaque
70587,4,241.31,2,1,2,2,122,Destaque
86586,4,463.89,5,1,2,2,122,Destaque
80830,4,164.67000000000002,31,3,2,2,322,Distante Fiel Valioso
35517,4,338.40000000000003,29,3,2,2,322,Distante Fiel Valioso
60429,4,584.04,12,2,2,1,221,Destaque
58248,4,1291.93,4,1,2,1,121,Destaque
66410,4,38.31,34,3,2,4,324,Distante Fiel Limitado
57369,4,399.71000000000004,4,1,2,2,122,Destaque
76662,4,209.77000000000004,17,2,2,2,222,Destaque
36887,4,165.88,3,1,2,2,122,Destaque
43024,4,170.98000000000002,34,3,2,2,322,Distante Fiel Valioso
75964,4,96.28,41,3,2,3,323,Distante Fiel Limitado
59313,4,48.913000000000004,24,2,2,3,223,Proximo Fiel Limitado
45893,4,153.25,35,3,2,2,322,Distante Fiel Valioso
51625,4,123.31,10,2,2,3,223,Proximo Fiel Limitado
12626,4,219.69,2,1,2,2,122,Destaque
59928,4,497.90999999999997,29,3,2,2,322,Distante Fiel Valioso
13816,4,295.62,0,1,2,2,122,Destaque
39049,4,516.283,77,4,2,1,421,Distante Fiel Valioso
79551,4,144.35000000000002,9,2,2,3,223,Proximo Fiel Limitado
88453,4,866.02,4,1,2,1,121,Destaque
21406,4,239.90800000000002,85,4,2,2,422,Distante Fiel Valioso
73402,4,69.283,1,1,2,3,123,Proximo Fiel Limitado
67257,4,119.89,22,2,2,3,223,Proximo Fiel Limitado
11932,4,458.83000000000004,40,3,2,2,322,Distante Fiel Valioso
13215,4,233.88,15,2,2,2,222,Destaque
5787,4,101.53,105,4,2,3,423,Distante Fiel Limitado
82942,4,80.673,3,1,2,3,123,Proximo Fiel Limitado
55838,4,638.11,1,1,2,1,121,Destaque
4626,4,220.01,23,2,2,2,222,Destaque
46428,4,149.43,29,3,2,2,322,Distante Fiel Valioso
58710,4,88.36,17,2,2,3,223,Proximo Fiel Limitado
49576,4,1088.66,16,2,2,1,221,Destaque
93364,4,793.86,6,1,2,1,121,Destaque
17308,4,16.6,91,4,2,4,424,Distante Fiel Limitado
80523,4,482.1,1,1,2,2,122,Destaque
100520,4,47.933,2,1,2,3,123,Proximo Fiel Limitado
77787,4,156.01,0,1,2,2,122,Destaque
82364,4,145.41,4,1,2,3,123,Proximo Fiel Limitado
64844,4,146.99,22,2,2,3,223,Proximo Fiel Limitado
61455,4,205.44,4,1,2,2,122,Destaque
4762,4,116.85999999999999,3,1,2,3,123,Proximo Fiel Limitado
28560,4,963.6800000000001,0,1,2,1,121,Destaque
19089,4,97.91,14,2,2,3,223,Proximo Fiel Limitado
74226,4,1613.3899999999999,4,1,2,1,121,Destaque
73584,4,215.01000000000002,40,3,2,2,322,Distante Fiel Valioso
71537,4,102.7,19,2,2,3,223,Proximo Fiel Limitado
51597,4,217.6,1,1,2,2,122,Destaque
10260,4,220.52999999999997,21,2,2,2,222,Destaque
39102,4,578.74,4,1,2,1,121,Destaque
14358,4,79.31,45,3,2,3,323,Distante Fiel Limitado
37208,4,142.60000000000002,53,3,2,3,323,Distante Fiel Limitado
33281,4,297.77000000000004,38,3,2,2,322,Distante Fiel Valioso
39239,4,157.96,59,4,2,2,422,Distante Fiel Valioso
59525,4,146.75,15,2,2,3,223,Proximo Fiel Limitado
39426,4,346.13,60,4,2,2,422,Distante Fiel Valioso
51533,4,61.36,20,2,2,3,223,Proximo Fiel Limitado
76424,4,326.2,17,2,2,2,222,Destaque
85694,4,277.9,14,2,2,2,222,Destaque
48659,4,156.46,17,2,2,2,222,Destaque
55306,4,679.75,29,3,2,1,321,Distante Fiel Valioso
46778,4,754.38,2,1,2,1,121,Destaque
91828,4,81.84,3,1,2,3,123,Proximo Fiel Limitado
62797,4,220.22,21,2,2,2,222,Destaque
12291,4,753.0500000000001,44,3,2,1,321,Distante Fiel Valioso
77449,4,630.6899999999999,5,1,2,1,121,Destaque
50002,4,184.898,12,2,2,2,222,Destaque
58314,4,366.18,25,3,2,2,322,Distante Fiel Valioso
15181,4,396.88,29,3,2,2,322,Distante Fiel Valioso
79550,4,860.546,11,2,2,1,221,Destaque
46598,4,106.86300000000001,36,3,2,3,323,Distante Fiel Limitado
18084,4,25.32,5,1,2,4,124,Proximo Fiel Limitado
51650,4,289.93,8,2,2,2,222,Destaque
16031,4,659.8750000000001,74,4,2,1,421,Distante Fiel Valioso
63110,4,21.537,48,3,2,4,324,Distante Fiel Limitado
75296,4,136.50799999999998,25,3,2,3,323,Distante Fiel Limitado
75127,4,105.24,49,3,2,3,323,Distante Fiel Limitado
93566,4,539.5400000000001,3,1,2,1,121,Destaque
41922,4,286.39799999999997,49,3,2,2,322,Distante Fiel Valioso
3225,4,19.340000000000003,40,3,2,4,324,Distante Fiel Limitado
30238,4,531.49,12,2,2,1,221,Destaque
18579,4,222.89,27,3,2,2,322,Distante Fiel Valioso
33091,4,148.6,101,4,2,3,423,Distante Fiel Limitado
48577,4,411.215,3,1,2,2,122,Destaque
34846,4,181.19,27,3,2,2,322,Distante Fiel Valioso
8534,4,157.57,57,3,2,2,322,Distante Fiel Valioso
43358,4,630.24,26,3,2,1,321,Distante Fiel Valioso
67985,4,65.71000000000001,59,4,2,3,423,Distante Fiel Limitado
67623,4,298.58,29,3,2,2,322,Distante Fiel Valioso
87588,4,113.71000000000001,4,1,2,3,123,Proximo Fiel Limitado
69557,4,484.24,17,2,2,2,222,Destaque
63828,4,333.56,17,2,2,2,222,Destaque
56807,4,728.56,45,3,2,1,321,Distante Fiel Valioso
75696,4,182.42000000000002,22,2,2,2,222,Destaque
80012,4,367.97,13,2,2,2,222,Destaque
2218,4,274.85,38,3,2,2,322,Distante Fiel Valioso
12297,4,215.76999999999998,16,2,2,2,222,Destaque
20114,4,148.03,106,4,2,3,423,Distante Fiel Limitado
30729,4,98.37,8,2,2,3,223,Proximo Fiel Limitado
34443,4,368.65,5,1,2,2,122,Destaque
61457,4,480.102,18,2,2,2,222,Destaque
10574,4,209.85000000000002,84,4,2,2,422,Distante Fiel Valioso
13140,4,641.1600000000001,27,3,2,1,321,Distante Fiel Valioso
29532,4,166.38,3,1,2,2,122,Destaque
43404,4,19.439999999999998,66,4,2,4,424,Distante Fiel Limitado
64131,4,406.62,19,2,2,2,222,Destaque
59727,4,246.59000000000003,62,4,2,2,422,Distante Fiel Valioso
45443,4,545.45,5,1,2,1,121,Destaque
51596,4,74.98,33,3,2,3,323,Distante Fiel Limitado
54406,4,186.66000000000003,0,1,2,2,122,Destaque
24225,4,74.54,19,2,2,3,223,Proximo Fiel Limitado
22020,4,138.16,6,1,2,3,123,Proximo Fiel Limitado
17926,4,576.0440000000001,18,2,2,1,221,Destaque
92203,4,205.63,19,2,2,2,222,Destaque
78522,4,214.26999999999998,3,1,2,2,122,Destaque
39306,4,643.3699999999999,2,1,2,1,121,Destaque
96297,4,128.72,4,1,2,3,123,Proximo Fiel Limitado
30194,4,116.63,48,3,2,3,323,Distante Fiel Limitado
8856,4,75.07,117,4,2,3,423,Distante Fiel Limitado
40901,4,425.72,4,1,2,2,122,Destaque
60947,4,318.636,51,3,2,2,322,Distante Fiel Valioso
84871,4,327.69,10,2,2,2,222,Destaque
17044,4,255.72000000000003,14,2,2,2,222,Destaque
51531,4,120.7,15,2,2,3,223,Proximo Fiel Limitado
54960,4,455.0,21,2,2,2,222,Destaque
86369,4,46.32,6,1,2,3,123,Proximo Fiel Limitado
38940,4,119.91399999999999,4,1,2,3,123,Proximo Fiel Limitado
53133,4,114.55000000000001,53,3,2,3,323,Distante Fiel Limitado
55819,4,79.95,20,2,2,3,223,Proximo Fiel Limitado
57991,4,73.44,17,2,2,3,223,Proximo Fiel Limitado
1541,4,189.66,7,2,2,2,222,Destaque
44009,4,327.25,41,3,2,2,322,Distante Fiel Valioso
5968,4,128.22,137,4,2,3,423,Distante Fiel Limitado
56194,4,1058.83,46,3,2,1,321,Distante Fiel Valioso
47804,4,162.76,38,3,2,2,322,Distante Fiel Valioso
38344,4,526.38,48,3,2,1,321,Distante Fiel Valioso
78989,4,306.7,2,1,2,2,122,Destaque
25767,4,263.57000000000005,38,3,2,2,322,Distante Fiel Valioso
38915,4,95.83,43,3,2,3,323,Distante Fiel Limitado
54303,4,132.05599999999998,42,3,2,3,323,Distante Fiel Limitado
56496,4,698.2,23,2,2,1,221,Destaque
61454,4,159.27,52,3,2,2,322,Distante Fiel Valioso
12310,4,145.87,3,1,2,3,123,Proximo Fiel Limitado
56781,4,196.28,23,2,2,2,222,Destaque
31381,4,355.98900000000003,4,1,2,2,122,Destaque
47757,4,16.380000000000003,20,2,2,4,224,Proximo Fiel Limitado
28702,4,267.88,52,3,2,2,322,Distante Fiel Valioso
91064,4,82.51,11,2,2,3,223,Proximo Fiel Limitado
54732,4,481.95000000000005,31,3,2,2,322,Distante Fiel Valioso
53067,4,803.05,18,2,2,1,221,Destaque
72122,4,189.22,5,1,2,2,122,Destaque
31731,4,124.17999999999999,14,2,2,3,223,Proximo Fiel Limitado
47244,4,117.65,6,1,2,3,123,Proximo Fiel Limitado
69677,4,174.14999999999998,24,2,2,2,222,Destaque
5456,4,765.116,62,4,2,1,421,Distante Fiel Valioso
7505,4,114.56,11,2,2,3,223,Proximo Fiel Limitado
45245,4,220.60000000000002,50,3,2,2,322,Distante Fiel Valioso
31044,4,273.37,35,3,2,2,322,Distante Fiel Valioso
23044,4,396.33000000000004,27,3,2,2,322,Distante Fiel Valioso
24994,4,300.67,4,1,2,2,122,Destaque
